OTU,prevalence,mean_abc
EU457963.1.1378,0.0005045456709029464,4.608760992390256e-07
EU458106.1.1395,0.002732162406587653,1.6384356337935138e-06
EU458298.1.1334,0.0015279166071683564,5.965145369641157e-06
EU458388.1.1402,0.0009424532343281451,4.507513071745485e-06
EU458448.1.1324,0.003260507401589795,6.617639263739494e-06
EU458456.1.1389,0.0006806606692369937,1.158543559387309e-06
EU458474.1.1389,0.003308106049788186,1.1519664670172951e-05
EU458486.1.1398,0.0008996144509495931,6.700168218441624e-07
EU458508.1.1390,0.00048074634680375075,2.795058340705366e-06
EU458509.1.1290,0.0007044599933361893,9.983760884135762e-07
EU458549.1.1383,0.0006806606692369937,8.102134551916201e-08
EU458555.1.1300,0.003022514160597839,1.3251108871406394e-05
EU458568.1.1290,0.0005902232376600505,3.8536816672168275e-07
EU458570.1.1390,0.002441810652577467,4.831562874798393e-07
EU458592.1.1348,0.0070445999333618925,1.9705302210602546e-05
EU458648.1.1289,0.0010804893141034794,6.695058200129248e-07
EU458660.1.1392,0.0005997429672997287,6.262094109499012e-07
EU458684.1.1346,0.000985292017706697,3.453024306143971e-06
EU458687.1.1347,0.050178494930743965,0.00047011982429105736
EU458691.1.1268,0.07883764101099529,0.003321404666870876
EU458696.1.1348,0.0014755580941501261,2.5462259703158135e-06
EU458702.1.1350,0.0009995716121662145,3.47971765131498e-06
EU458709.1.1343,0.0013375220143747918,3.229447251704622e-07
EU458719.1.1250,0.0021990575467656717,9.066457577914452e-06
EU458767.1.1341,0.018334999286020278,0.00021237643006506737
EU458786.1.1345,0.0006997001285163502,1.603431352101249e-06
EU459175.1.1418,0.0008948545861297539,3.940592485729078e-06
EU459183.1.1417,0.001061449854824123,2.9296238487468814e-06
EU459223.1.1260,0.020600694940263696,6.2547466044563e-05
EU459248.1.1348,0.0008758151268503974,6.509586971903206e-06
EU459256.1.1373,0.0011471274215812271,1.1826527797164142e-06
EU459259.1.1290,0.0007330191822552239,1.0198181270375585e-05
EU459268.1.1373,0.0008329763434718454,5.478921318802324e-06
EU459276.1.1307,0.0011280879623018706,2.9896622581339574e-06
EU459282.1.1372,0.0026845637583892616,5.34904237033242e-06
EU459307.1.1226,0.0022180970060450282,1.921416634480016e-06
EU459319.1.1400,0.0011090485030225141,8.132135475117066e-06
EU459332.1.1401,0.0008044171545528107,1.0810614376819215e-05
EU459351.1.1404,0.0032414679423104385,1.5901743385244643e-06
EU459376.1.1347,0.0009043743157694322,1.576907806074015e-05
EU459389.1.1389,0.0005949831024798896,9.144268741762354e-07
EU459394.1.1363,0.0004950259412632681,5.356151537864427e-07
EU459430.1.1388,0.010647817601980103,1.4284940538045603e-05
EU459474.1.1279,0.08490170879147033,3.904719484234666e-05
EU459525.1.1291,0.004826502927316864,1.1133273802643107e-05
EU459565.1.1284,0.006906563853586558,2.0341533662800803e-06
EU459585.1.1380,0.0008282164786520063,2.537160770630127e-06
EU459604.1.1387,0.002394212004379076,8.072318721630932e-07
EU459616.1.1402,0.0019420248464943595,6.502930318777971e-06
EU459621.1.1390,0.0010328906659050883,4.2404396652685287e-07
EU459625.1.1412,0.004921700223713647,3.163898201336901e-05
EU459637.1.1389,0.0029987148364986433,2.5008261250838326e-06
EU459663.1.1402,0.001308962825455757,3.856865684126416e-07
EU459672.1.1374,0.0029653957827597698,1.642543777549826e-05
EU459698.1.1404,0.001970584035413394,1.1870786375469324e-05
EU459716.1.1286,0.0005569041839211767,3.6618203312221106e-07
EU459721.1.1412,0.0032033890237517255,4.7763605457593935e-05
EU459734.1.1287,0.0006378218858584416,8.627273417050544e-07
EU459759.1.1413,0.001180446475320101,8.916359960198613e-06
EU459770.1.1288,0.000571183778380694,3.224365721376122e-07
EU459778.1.1391,0.0005188252653624637,1.0628642008334245e-06
EU459784.1.1373,0.0016183540387452997,1.165974161429226e-05
EU459789.1.1388,0.001394640392212861,4.326975599125241e-06
EU459791.1.1405,0.0005045456709029464,2.89359374032649e-07
EU459811.1.1385,0.0007615783711742586,4.2768681156925586e-07
EU459817.1.1288,0.0029082774049217002,2.8916760375369926e-06
EU459823.1.1393,0.0010852491789233186,3.3450078344203036e-07
EU459826.1.1289,0.01923937360178971,8.840904262353803e-05
EU459837.1.1288,0.15787519634442382,0.0005551116704337121
EU459893.1.1259,0.003479461183302394,1.1876886353552287e-05
EU459919.1.1365,0.013670331762577943,9.362735281032906e-06
EU459946.1.1383,0.006939882907325432,4.825538058409942e-06
EU459947.1.1392,0.003836451044790328,9.065059231972616e-06
EU459992.1.1391,0.0010376505307249273,3.91719601939384e-06
EU460026.1.1364,0.0027654814603265267,9.648246475075664e-05
EU460046.1.1311,0.00220857727640535,1.1378726702355384e-05
EU460051.1.1284,0.000818696749012328,3.663256662744522e-07
EU460064.1.1390,0.0023466133561806843,2.2039981643772144e-06
EU460090.1.1388,0.0021990575467656717,1.2127308379334182e-06
EU460106.1.1290,0.0019467847113141987,3.968307047132161e-06
EU460109.1.1295,0.0008662953972107192,4.960555914233691e-07
EU460122.1.1346,0.04700366509591128,0.0003589284421399164
EU460134.1.1398,0.005411966300157075,6.937028868787257e-05
EU460138.1.1289,0.005354847922319006,4.029846365193459e-06
EU460142.1.1282,0.0009329335046884668,2.362850593552193e-06
EU460147.1.1386,0.0008377362082916845,4.232174893272573e-07
EU460148.1.1291,0.0019848636298729115,7.508813609750486e-07
EU460149.1.1387,0.000775857965633776,2.4864917852618132e-06
EU460161.1.1398,0.001266124042077205,1.9715162821298456e-06
EU460179.1.1393,0.0012375648531581702,1.6047230328099445e-06
EU460196.1.1398,0.0045028321195678045,3.696897295057958e-05
EU460205.1.1360,0.0007663382359940977,2.866649507063431e-06
EU460206.1.1402,0.00673520872007235,8.07978171878881e-05
EU460412.1.1431,0.0019753439002332335,6.763957600193474e-06
EU460577.1.1225,0.001432719310771574,2.7444438780530637e-06
EU460584.1.1224,0.021704983578466373,7.457448508023792e-05
EU460635.1.1403,0.004069684420962445,5.7678863240106003e-05
EU460689.1.1362,0.0007948974249131325,1.2824447190529564e-06
EU460747.1.1320,0.002356133085820363,1.8460543075082615e-05
EU460771.1.1421,0.005340568327859489,4.8866916710327056e-05
EU460815.1.1438,0.0005093055357227855,2.229464112094464e-06
EU460927.1.1394,0.000985292017706697,9.934041496906187e-06
EU460972.1.1289,0.0017421105240611166,3.578778322030546e-07
EU461041.1.1285,0.002565567137893284,2.123829272538579e-06
EU461062.1.1280,0.00490266076443429,6.296633191127829e-07
EU461085.1.1396,0.001066209719643962,3.364736309566216e-06
EU461121.1.1374,0.003950687800466467,1.6497658845330721e-06
EU461122.1.1304,0.0005426245894616593,1.2290600862377635e-06
EU461131.1.1288,0.0012090056642391357,4.922152077687727e-06
EU461149.1.1288,0.001104288638202675,1.2447935816009638e-06
EU461169.1.1395,0.0018515874149174164,1.4305985801024878e-05
EU461213.1.1290,0.039573516112142416,6.607046540933268e-06
EU461215.1.1290,0.11672140511209482,0.00017984775568327335
EU461255.1.1383,0.004883621305154934,1.2378718293415169e-05
EU461258.1.1395,0.0007472987767147413,2.0882116195382794e-06
EU461297.1.1371,0.0020181826836117855,5.540660259314737e-06
EU461308.1.1390,0.0010328906659050883,1.4283742695059403e-06
EU461427.1.1268,0.0026369651101908705,3.525236163152856e-06
EU461433.1.1390,0.0005426245894616593,1.8753685170640373e-06
EU461521.1.1287,0.010552620305583321,1.0019206748483754e-05
EU461560.1.1402,0.0030748726736160694,1.8314163974562293e-06
EU461619.1.1402,0.0011614070160407444,5.766798493551651e-06
EU461642.1.1389,0.0014041601218525393,1.0798790946129463e-06
EU461649.1.1389,0.0007663382359940977,1.6198139833333165e-06
EU461660.1.1402,0.000652101480317959,4.550361494670766e-06
EU461706.1.1356,0.0035270598315007852,4.1414513639050326e-05
EU461717.1.1389,0.0005283449950021419,5.396092619421671e-06
EU461728.1.1401,0.002165738493026798,2.9583836119034222e-05
EU461735.1.1395,0.0006473416154981199,1.6268043130880234e-06
EU461740.1.1384,0.0314674663239564,1.0758933424389124e-05
EU461743.1.1389,0.00086153553239088,1.0654133388939172e-06
EU461751.1.1392,0.0058308344043029176,7.733612887298806e-06
EU461755.1.1389,0.001594554714646104,4.005096708580761e-06
EU461774.1.1289,0.0005426245894616593,7.461167549349859e-07
EU461782.1.1401,0.0032414679423104385,3.7813768686470384e-05
EU461800.1.1409,0.0005759436432005331,8.857797440036535e-07
EU461829.1.1286,0.011675948403065352,1.844825752084499e-05
EU461928.1.1384,0.011542672188109858,1.1329043903948102e-05
EU461991.1.1400,0.0005473844542814984,4.7102981602744485e-06
EU462001.1.1402,0.0004997858060831073,4.839030124607428e-06
EU462007.1.1387,0.0035556190204198202,6.042370625230355e-06
EU462019.1.1401,0.009824360988147936,0.00020570505536180543
EU462048.1.1279,0.0009329335046884668,4.851334296320096e-06
EU462057.1.1402,0.001389880527393022,1.6847886952163526e-05
EU462064.1.1396,0.0032843067256889905,1.2097850932772544e-05
EU462087.1.1387,0.00048074634680375075,1.109152183324279e-06
EU462123.1.1385,0.0010376505307249273,7.336628462051836e-07
EU462150.1.1399,0.006392498453043934,7.532393083440726e-06
EU462161.1.1290,0.0008710552620305583,1.4170831664926014e-06
EU462193.1.1317,0.0013803607977533438,1.0985344862296696e-05
EU462209.1.1302,0.04348612499405017,0.0006953440817189765
EU462216.1.1303,0.0008996144509495931,1.806980386935858e-06
EU462219.1.1367,0.08314531867294969,7.920995605925637e-05
EU462221.1.1287,0.04041601218525394,8.660765581715328e-05
EU462231.1.1388,0.0008139368841924889,7.680360690898355e-07
EU462243.1.1379,0.0031177114569946214,2.783165715609151e-06
EU462246.1.1393,0.0007853776952734542,2.6453657482883516e-06
EU462263.1.1303,0.002656004569470227,3.625766550471874e-06
EU462267.1.1406,0.0007092198581560284,3.6575255071800403e-06
EU462269.1.1392,0.005312009138940454,1.2719522573720256e-05
EU462278.1.1388,0.0014612784996906089,3.381271319209205e-06
EU462279.1.1401,0.0014279594459517349,1.4428924693328686e-05
EU462282.1.1380,0.00565471940596887,3.5915391654943094e-05
EU462285.1.1404,0.000490266076443429,3.5653059945325566e-06
EU462292.1.1289,0.002689323623209101,5.857675929723358e-06
EU462307.1.1393,0.01384168689609215,9.289453799106649e-05
EU462318.1.1393,0.0025132086248750535,6.296619574489808e-06
EU462327.1.1407,0.006159265076871817,1.1504132423946509e-05
EU462328.1.1389,0.040444571374172976,8.338108722577811e-05
EU462341.1.1316,0.02187633871198058,4.48005321672878e-05
EU462346.1.1392,0.0037745728021324194,1.1882514684835872e-05
EU462348.1.1327,0.0070493597981817315,7.496340912127057e-05
EU462366.1.1390,0.0025465276786139275,3.06967258492359e-06
EU462372.1.1292,0.014174877433480889,5.81421647164455e-05
EU462389.1.1390,0.007496787091246609,7.922080936234737e-05
EU462394.1.1292,0.005059736303488981,8.875472999719408e-06
EU462400.1.1385,0.004997858060831073,2.155004347898375e-05
EU462403.1.1376,0.010257508686753297,8.137388677521644e-06
EU462407.1.1376,0.035627588176495785,1.4022862115962372e-05
EU462408.1.1305,0.08371174258651054,0.000711486370116494
EU462418.1.1293,0.003926888476367271,4.050532721952516e-06
EU462421.1.1387,0.006083107239754391,9.248163741875697e-06
EU462435.1.1394,0.004231519824836974,4.0127017740068783e-05
EU462436.1.1366,0.003022514160597839,1.5948057157471302e-05
EU462438.1.1379,0.0016849921462230473,4.030427189215003e-06
EU462456.1.1373,0.000571183778380694,8.043299150173887e-07
EU462462.1.1381,0.0006187824265790851,1.8067424079290746e-06
EU462489.1.1374,0.0032367080774905995,4.50509424593086e-06
EU462493.1.1375,0.011504593269551144,2.487214939463057e-05
EU462500.1.1401,0.0006283021562187634,3.9305233549067815e-06
EU462530.1.1385,0.000652101480317959,8.895593937526276e-07
EU462540.1.1387,0.000490266076443429,6.767580963046869e-07
EU462565.1.1387,0.01039554476652863,1.2240012744469433e-05
EU462574.1.1388,0.0029130372697415393,9.306373314466749e-06
EU462577.1.1393,0.0011471274215812271,3.084057794870862e-06
EU462589.1.1383,0.0070731591222809274,1.3528921865181771e-05
EU462596.1.1380,0.026274453805511924,1.242479181126044e-05
EU462600.1.1388,0.010119472606977962,3.539938108293245e-06
EU462618.1.1379,0.004198200771098101,1.652325545182838e-05
EU462656.1.1297,0.003907849017087915,7.718128658294135e-06
EU462693.1.1293,0.006259222238088438,4.439807759772492e-06
EU462735.1.1377,0.002789280784425722,4.4950740329885796e-07
EU462736.1.1301,0.010276548146032653,0.00014314817668495305
EU462755.1.1387,0.02478461611690228,1.855460878844845e-05
EU462761.1.1282,0.0029225569993812177,4.7475964769695685e-06
EU462765.1.1384,0.004003046313484697,2.3555409959548385e-06
EU462774.1.1354,0.002456090247036984,1.0802512238117426e-05
EU462785.1.1388,0.001965824170593555,9.164070442201724e-06
EU462787.1.1289,0.013389499738207435,5.140418711272458e-05
EU462831.1.1387,0.001308962825455757,1.2828868917559586e-05
EU462849.1.1390,0.0008472559379313628,3.366420242604045e-06
EU462887.1.1383,0.0008520158027512019,2.7750411482083687e-06
EU462919.1.1400,0.0007377790470750631,1.4801451739155857e-06
EU462937.1.1365,0.0022228568708648672,7.677747888410046e-06
EU462946.1.1393,0.0015850349850064257,5.107396499841799e-06
EU462972.1.1388,0.0005140654005426246,8.162471267078012e-07
EU462979.1.1287,0.0025941263268123185,2.638012815535106e-06
EU463058.1.1287,0.0006997001285163502,2.2210995959489574e-06
EU463088.1.1392,0.0009472130991479842,2.424102726643034e-06
EU463123.1.1390,0.003636536722357085,2.2211585026259527e-06
EU463147.1.1395,0.0015755152553667475,7.649123489938293e-07
EU463172.1.1374,0.002051501737350659,1.3647988637339533e-06
EU463202.1.1294,0.0012851635013565615,5.165603281850551e-07
EU463229.1.1310,0.0006616212099576373,4.431289512310052e-06
EU463312.1.1365,0.001837307820457899,6.672784039247921e-05
EU463341.1.1292,0.0008520158027512019,2.4741264284044924e-06
EU463354.1.1292,0.0011328478271217096,5.727721787674432e-06
EU463369.1.1299,0.013080108524917892,9.953178684382769e-05
EU463375.1.1392,0.0011566471512209054,2.195220741015968e-06
EU463379.1.1288,0.006640011423675567,7.703092818957053e-05
EU463397.1.1290,0.003793612261411776,2.046981180010679e-05
EU463413.1.1287,0.002203817411585511,1.523829803479812e-05
EU463429.1.1389,0.0032938264553286686,4.961344441212618e-06
EU463448.1.1288,0.001504117283069161,1.2530530257972766e-06
EU463462.1.1292,0.0011471274215812271,3.6678704360883514e-07
EU463532.1.1303,0.000775857965633776,6.858637300487549e-07
EU463540.1.1316,0.0014565186348707696,9.350731144810888e-07
EU463626.1.1285,0.0009567328287876625,3.3596357800115224e-07
EU463631.1.1304,0.0012756437717168832,1.3714060888694365e-06
EU463639.1.1289,0.0009186539102289495,1.4737697705492939e-06
EU463652.1.1391,0.0028939978104621828,8.842158736042053e-06
EU463772.1.1375,0.0005473844542814984,9.141115146062595e-07
EU463773.1.1383,0.004050644961683088,5.02150363732001e-07
EU463816.1.1319,0.0015659955257270694,3.820124907896106e-06
EU463949.1.1313,0.006516254938359751,8.278341708825064e-06
EU464088.1.1283,0.00172307106478176,1.3349984371085223e-05
EU464089.1.1293,0.00118520634013994,1.3087382693329653e-06
EU464115.1.1393,0.0005093055357227855,3.0109311404942016e-07
EU464120.1.1395,0.0027178828121281356,9.153552482096212e-07
EU464121.1.1285,0.0026702841639297445,6.209361936139967e-05
EU464134.1.1381,0.000652101480317959,8.984805189520445e-07
EU464154.1.1373,0.004188681041458422,9.176393171016814e-06
EU464212.1.1374,0.02391832071969156,1.4445448093834752e-05
EU464248.1.1379,0.0029463563234804133,9.031417378983614e-06
EU464266.1.1393,0.005640439811509353,3.4311187552969295e-06
EU464276.1.1289,0.025450997191679755,6.433910122314985e-05
EU464277.1.1371,0.001261364177257366,9.565743803670136e-07
EU464283.1.1380,0.0008377362082916845,2.0112478346265405e-06
EU464286.1.1291,0.0007187395877957066,1.5477595005204129e-06
EU464287.1.1366,0.020810128992336616,1.0884320621008709e-05
EU464288.1.1295,0.0007330191822552239,2.998417850432639e-07
EU464292.1.1400,0.01573611309438812,2.4433371502107775e-05
EU464299.1.1383,0.008063211004807464,1.9952288363614225e-05
EU464312.1.1391,0.0009091341805892712,4.004280282544432e-07
EU464318.1.1388,0.0017468703888809558,1.5759017758438754e-06
EU464321.1.1288,0.0012423247179780095,1.2147650928570853e-06
EU464323.1.1213,0.005016897520110429,1.7940426192891296e-05
EU464330.1.1286,0.000609262696939407,8.229093762788486e-07
EU464333.1.1390,0.0021038602503688896,1.0731162741571561e-05
EU464360.1.1286,0.003098671997715265,1.426400447392118e-06
EU464362.1.1405,0.00657337331619782,6.07209916508267e-06
EU464371.1.1370,0.0006235422913989242,1.3003837802836566e-07
EU464372.1.1389,0.0005473844542814984,5.381304092261202e-07
EU464373.1.1289,0.005145413870246085,9.695477755027482e-06
EU464383.1.1352,0.012094816507211194,4.410151917196447e-06
EU464384.1.1394,0.0022561759246037412,3.7077661734294066e-06
EU464390.1.1391,0.000818696749012328,8.587601887572408e-07
EU464392.1.1300,0.0014231995811318959,2.9441370348613446e-06
EU464402.1.1285,0.029711076205435765,7.677723851465814e-05
EU464414.1.1401,0.0015564757960873912,1.1012288724330488e-06
EU464415.1.1377,0.0024275310581179494,7.376176603836725e-06
EU464977.1.1369,0.0005616640487410158,6.431261385001601e-06
EU464982.1.1241,0.0104526631443667,0.00023606642706632328
EU465159.1.1320,0.0004997858060831073,4.58578846982912e-07
EU465331.1.1376,0.0008234566138321671,2.605265606221199e-06
EU465333.1.1242,0.013827407301632634,5.093282379922532e-05
EU465353.1.1389,0.0006568613451377981,4.676566508863002e-06
EU465360.1.1390,0.0005807035080203722,3.362186468552418e-06
EU465380.1.1215,0.0018420676852777382,3.822766212937471e-06
EU465381.1.1390,0.0008520158027512019,5.715424683623622e-06
EU465383.1.1384,0.0006997001285163502,2.3174522624872664e-06
EU465479.1.1286,0.015255366747584369,0.00047064035467162804
EU465480.1.1389,0.00134704174401447,1.261674048160778e-06
EU465599.1.1398,0.004107763339521157,1.2154013709871592e-06
EU465611.1.1397,0.0008091770193726499,8.769329945223785e-08
EU465630.1.1402,0.0014374791755914131,2.509578953834077e-06
EU465635.1.1402,0.0012137655290589747,4.919217188698511e-07
EU465640.1.1413,0.0007092198581560284,7.759273449158984e-07
EU465687.1.1402,0.0006568613451377981,2.062602720152997e-07
EU465772.1.1371,0.0005188252653624637,1.0206199056054864e-07
EU466155.1.1203,0.0016421533628444953,7.3061650118853526e-06
EU466199.1.1395,0.000818696749012328,5.799794520133524e-07
